Latitud,Longitud,Fecha,Hora,FP_TI4,FP_TI5,FP_POWER,FP_CONFIDENCE,SCAN,TRACK
-6.06978,-59.95852,2023-08-13,05:12,333.8,292.11,7.37,55,0.44,0.38
-6.06914,-59.96251,2023-08-13,05:12,342.24,292.15,7.37,55,0.44,0.38
-6.3292,-58.31757,2023-08-13,05:12,319.88,292.48,2.77,55,0.39,0.36
-6.32976,-58.31403,2023-08-13,05:12,329.01,293.07,1.91,55,0.39,0.36
-6.06689,-59.95397,2023-08-13,05:12,331.49,292.13,2.89,55,0.44,0.38
-6.06625,-59.95794,2023-08-13,05:12,355.27,294.37,7.37,55,0.44,0.38
-6.06561,-59.96192,2023-08-13,05:12,341.46,293.52,7.37,55,0.44,0.38
-6.06271,-59.95736,2023-08-13,05:12,310.13,290.93,1.36,55,0.44,0.38
-6.32641,-58.3135,2023-08-13,05:12,324.22,292.49,2.48,55,0.39,0.36
-6.32585,-58.31704,2023-08-13,05:12,333.19,292.88,3.16,55,0.39,0.36
-7.79675,-48.20297,2023-08-13,05:12,306.22,291.18,0.72,55,0.39,0.59
-7.79627,-48.20658,2023-08-13,05:12,302.41,291.39,0.72,55,0.39,0.59
-7.79125,-48.20226,2023-08-13,05:12,305.04,290.36,0.72,55,0.39,0.59
-6.06428,-59.88066,2023-08-13,05:12,304.49,290.86,1.18,55,0.44,0.38
-5.86393,-60.24088,2023-08-13,05:12,305.45,291.48,2.38,55,0.45,0.39
-5.85966,-60.24439,2023-08-13,05:12,336.24,292.5,2.38,55,0.45,0.39
-5.85829,-60.24565,2023-08-13,05:12,335.31,292.78,4.58,55,0.45,0.39
-6.41223,-56.09425,2023-08-13,05:12,306.59,291.66,1.08,55,0.4,0.37
-6.41168,-56.09785,2023-08-13,05:12,314.3,291.75,1.08,55,0.4,0.37
-6.41043,-56.0973,2023-08-13,05:12,319.28,292.05,1.33,55,0.4,0.37
-6.40706,-56.09678,2023-08-13,05:12,310.54,291.76,1.33,55,0.4,0.37
-6.5826,-54.89307,2023-08-13,05:12,309.35,288.78,1.24,55,0.43,0.38
-6.582,-54.89699,2023-08-13,05:12,314.1,290.13,1.67,55,0.43,0.38
-6.57968,-54.88861,2023-08-13,05:12,304.98,287.73,1.24,55,0.43,0.38
-6.57908,-54.89254,2023-08-13,05:12,315.64,290.09,1.24,55,0.43,0.38
-6.57848,-54.89647,2023-08-13,05:12,317.94,291.51,1.67,55,0.43,0.38
-6.57787,-54.90039,2023-08-13,05:12,307.24,290.78,1.67,55,0.43,0.38
-6.57616,-54.88808,2023-08-13,05:12,305.94,290.14,1.86,55,0.43,0.38
-6.57556,-54.89201,2023-08-13,05:12,326.99,292.51,1.86,55,0.43,0.38
-6.57495,-54.89595,2023-08-13,05:12,324.94,292.72,3.48,55,0.43,0.38
-6.57435,-54.89987,2023-08-13,05:12,321.96,292.19,3.48,55,0.43,0.38
-6.57204,-54.89149,2023-08-13,05:12,313.77,291.66,1.86,55,0.43,0.38
-6.57023,-54.90327,2023-08-13,05:12,306.4,292.05,2.04,55,0.43,0.38
-6.57143,-54.89542,2023-08-13,05:12,335.22,294.81,3.48,55,0.43,0.38
-6.57083,-54.89935,2023-08-13,05:12,334.4,294.49,3.48,55,0.43,0.38
-6.56971,-54.88311,2023-08-13,05:12,306.11,290.84,1.28,55,0.43,0.38
-6.56911,-54.88705,2023-08-13,05:12,311.45,292.01,3.1,55,0.43,0.38
-6.56791,-54.8949,2023-08-13,05:12,337.92,295.03,8.04,55,0.43,0.38
-6.56731,-54.89883,2023-08-13,05:12,338.41,294.9,8.04,55,0.43,0.38
-6.56671,-54.90275,2023-08-13,05:12,323.93,293.13,4.59,55,0.43,0.38
-6.56619,-54.8826,2023-08-13,05:12,308.47,291.32,1.28,55,0.43,0.38
-6.5626,-54.90612,2023-08-13,05:12,303.84,291.32,4.59,55,0.43,0.38
-6.56559,-54.88655,2023-08-13,05:12,325.28,293.4,3.1,55,0.43,0.38
-6.56499,-54.89048,2023-08-13,05:12,334.96,294.48,3.1,55,0.43,0.38
-6.56439,-54.89438,2023-08-13,05:12,334.41,294.39,8.04,55,0.43,0.38
-6.56379,-54.8983,2023-08-13,05:12,353.11,297.93,8.04,55,0.43,0.38
-6.56319,-54.90223,2023-08-13,05:12,343.22,295.43,4.59,55,0.43,0.38
-6.56267,-54.88208,2023-08-13,05:12,310.25,291.74,1.6,55,0.43,0.38
-6.55908,-54.90559,2023-08-13,05:12,310.02,291.88,4.24,55,0.43,0.38
-6.56206,-54.88605,2023-08-13,05:12,324.15,293.78,2.98,55,0.43,0.38
-6.56146,-54.88997,2023-08-13,05:12,328.34,293.96,2.98,55,0.43,0.38
-6.56087,-54.89386,2023-08-13,05:12,335.3,294.85,5.66,55,0.43,0.38
-6.56027,-54.89777,2023-08-13,05:12,345.84,295.86,5.66,55,0.43,0.38
-6.55968,-54.90168,2023-08-13,05:12,352.26,296.47,4.24,55,0.43,0.38
-6.55914,-54.88155,2023-08-13,05:12,315.19,292.33,1.6,55,0.43,0.38
-6.55557,-54.90504,2023-08-13,05:12,303.69,291.51,4.24,55,0.43,0.38
-6.55854,-54.88552,2023-08-13,05:12,326.69,293.76,2.98,55,0.43,0.38
-6.55794,-54.88945,2023-08-13,05:12,325.78,293.29,2.98,55,0.43,0.38
-6.55735,-54.89334,2023-08-13,05:12,338.88,294.66,5.66,55,0.43,0.38
-6.55676,-54.89723,2023-08-13,05:12,345.34,295.8,5.66,55,0.43,0.38
-6.55616,-54.90113,2023-08-13,05:12,333.04,293.46,4.24,55,0.43,0.38
-6.55562,-54.88102,2023-08-13,05:12,305.38,290.09,1.88,55,0.43,0.38
-6.55145,-54.90842,2023-08-13,05:12,307.45,291.79,0.95,55,0.43,0.38
-6.55502,-54.88499,2023-08-13,05:12,328.08,291.74,3.15,55,0.43,0.38
-6.55442,-54.88892,2023-08-13,05:12,334.36,292.87,3.15,55,0.43,0.38
-6.55383,-54.89281,2023-08-13,05:12,342.57,295.09,5.68,55,0.43,0.38
-6.55324,-54.8967,2023-08-13,05:12,348.28,295.82,5.68,55,0.43,0.38
-6.55264,-54.9006,2023-08-13,05:12,355.75,295.83,4.99,55,0.43,0.38
-8.94663,-54.67629,2023-08-13,05:12,308.1,290.97,1.41,55,0.47,0.4
-8.946,-54.68058,2023-08-13,05:12,308.07,292.06,1.41,55,0.47,0.4
-8.94536,-54.68487,2023-08-13,05:12,315.39,292.15,1.21,55,0.47,0.4
-8.94473,-54.68915,2023-08-13,05:12,310.8,291.03,1.21,55,0.47,0.39
-8.9441,-54.69341,2023-08-13,05:12,312.77,290.92,1.11,55,0.47,0.39
-8.94551,-54.6586,2023-08-13,05:12,304.11,289.88,1.26,55,0.47,0.4
-8.94488,-54.66286,2023-08-13,05:12,316.27,291.3,1.26,55,0.47,0.4
-8.94425,-54.66715,2023-08-13,05:12,312.77,291.19,1.48,55,0.47,0.4
-8.94362,-54.67144,2023-08-13,05:12,312.64,291.09,1.48,55,0.47,0.4
-8.94299,-54.67574,2023-08-13,05:12,316.54,292.17,1.41,55,0.47,0.4
-8.94235,-54.68002,2023-08-13,05:12,310.77,291.51,1.41,55,0.47,0.4
-8.94172,-54.68431,2023-08-13,05:12,306.44,290.93,1.21,55,0.47,0.4
-8.94109,-54.68859,2023-08-13,05:12,307.55,290.31,1.21,55,0.47,0.39
-8.94046,-54.69287,2023-08-13,05:12,301.87,290.62,1.11,55,0.47,0.39
-8.94124,-54.6623,2023-08-13,05:12,312.72,289.71,1.08,55,0.47,0.4
-8.9406,-54.66659,2023-08-13,05:12,312.49,290.56,2.61,55,0.47,0.4
-8.93871,-54.67947,2023-08-13,05:12,311.97,290.76,1.97,55,0.47,0.4
-8.93997,-54.67088,2023-08-13,05:12,331.08,292.89,2.61,55,0.47,0.4
-8.93934,-54.67517,2023-08-13,05:12,322.22,291.65,1.97,55,0.47,0.4
-5.74776,-53.77938,2023-08-13,05:12,315.22,294.68,2.26,55,0.48,0.4
-5.74947,-53.79295,2023-08-13,05:12,311.38,293.62,3.52,55,0.48,0.4
-5.78984,-53.6516,2023-08-13,05:12,304.34,292.88,1.06,55,0.49,0.4
-5.79355,-53.65218,2023-08-13,05:12,307.42,292.82,1.06,55,0.49,0.4
-5.86454,-53.64347,2023-08-13,05:12,306.12,292.52,0.61,55,0.49,0.4
-5.86826,-53.64402,2023-08-13,05:12,313.43,293.08,1.64,55,0.49,0.4
-5.98151,-53.60954,2023-08-13,05:12,304.94,292.99,1.31,55,0.49,0.4
-5.98523,-53.61015,2023-08-13,05:12,306.74,292.7,1.31,55,0.49,0.4
-5.98592,-53.60562,2023-08-13,05:12,308.96,292.06,1.43,55,0.49,0.4
-6.04476,-53.21313,2023-08-13,05:12,307.5,292.94,2.02,55,0.52,0.41
-6.04858,-53.21369,2023-08-13,05:12,303.36,292.73,0.82,55,0.52,0.41
-6.61004,-49.433,2023-08-13,05:12,310.9,290.55,3.04,55,0.61,0.54
-6.24662,-52.19068,2023-08-13,05:12,304.98,294.88,1.32,55,0.4,0.44
-6.91571,-47.60082,2023-08-13,05:12,321.32,293.01,3.18,55,0.41,0.61
-6.91623,-47.59694,2023-08-13,05:12,334.21,294.15,2.24,55,0.41,0.61
-6.91519,-47.60468,2023-08-13,05:12,313.73,292.46,3.18,55,0.41,0.61
-6.92188,-47.59773,2023-08-13,05:12,313.69,292.37,2.24,55,0.41,0.61
-6.9224,-47.59387,2023-08-13,05:12,316.25,292.52,2.24,55,0.41,0.61
-6.92757,-47.59818,2023-08-13,05:12,315.48,290.84,1.79,55,0.41,0.61
-7.38638,-44.63879,2023-08-13,05:12,306.47,290.41,1.47,55,0.66,0.73
-7.38727,-44.63205,2023-08-13,05:12,305.79,290.27,1.47,55,0.66,0.73
-7.38742,-44.63822,2023-08-13,05:12,306.34,290.47,2.56,55,0.66,0.73
-7.38828,-44.6314,2023-08-13,05:12,303.8,290.33,2.38,55,0.66,0.73
-6.29042,-52.87587,2023-08-13,05:12,305.32,292.8,1.36,55,0.54,0.42
-6.57448,-51.10381,2023-08-13,05:12,338.79,296.46,8.02,55,0.47,0.48
-6.57512,-51.09937,2023-08-13,05:12,304.13,293.92,3.6,55,0.47,0.48
-6.53056,-51.49674,2023-08-13,05:12,310.31,292.31,2.08,55,0.44,0.46
-6.53115,-51.49271,2023-08-13,05:12,304.44,291.88,1.52,55,0.44,0.46
-7.42193,-45.11501,2023-08-13,05:12,306.59,290.5,2.81,55,0.62,0.71
-6.53368,-51.50541,2023-08-13,05:12,303.29,291.57,0.83,55,0.44,0.46
-6.53487,-51.49733,2023-08-13,05:12,301.71,291.67,1.36,55,0.44,0.46
-6.53546,-51.49329,2023-08-13,05:12,302.36,291.72,0.84,55,0.44,0.46
-6.53797,-51.50604,2023-08-13,05:12,302.35,291.53,0.83,55,0.44,0.46
-6.53917,-51.49794,2023-08-13,05:12,308.15,292.18,1.36,55,0.44,0.46
-6.53976,-51.4939,2023-08-13,05:12,303.96,292.14,0.84,55,0.44,0.46
-6.54346,-51.49857,2023-08-13,05:12,317.13,292.99,1.94,55,0.44,0.46
-6.54406,-51.49453,2023-08-13,05:12,305.5,292.36,1.33,55,0.44,0.46
-6.54776,-51.4992,2023-08-13,05:12,306.25,291.99,1.94,55,0.44,0.46
-6.54836,-51.49515,2023-08-13,05:12,310.39,292.4,1.33,55,0.44,0.46
-6.54896,-51.49108,2023-08-13,05:12,311.8,292.22,1.33,55,0.45,0.47
-6.55206,-51.49982,2023-08-13,05:12,305.63,292.46,1.85,55,0.44,0.46
-6.56125,-51.49706,2023-08-13,05:12,307.0,292.75,1.21,55,0.44,0.46
-6.56185,-51.493,2023-08-13,05:12,304.17,292.65,1.21,55,0.45,0.47
-6.56294,-51.4968,2023-08-13,05:12,303.39,292.46,0.95,55,0.45,0.47
-6.56351,-51.49273,2023-08-13,05:12,303.64,292.35,0.95,55,0.45,0.47
-6.56552,-51.50958,2023-08-13,05:12,314.94,293.13,2.29,55,0.44,0.46
-6.56609,-51.50551,2023-08-13,05:12,316.95,293.62,3.41,55,0.44,0.46
-6.56924,-51.51424,2023-08-13,05:12,331.73,294.9,2.75,55,0.44,0.46
-6.56982,-51.51021,2023-08-13,05:12,321.1,293.08,2.75,55,0.44,0.46
-6.57039,-51.50613,2023-08-13,05:12,325.53,293.6,1.96,55,0.44,0.46
-6.56868,-51.51825,2023-08-13,05:12,306.74,292.6,2.55,55,0.44,0.46
-6.57097,-51.50205,2023-08-13,05:12,305.11,292.71,1.96,55,0.45,0.47
-6.57354,-51.51483,2023-08-13,05:12,312.83,292.72,2.75,55,0.44,0.46
-5.27694,-60.17432,2023-08-13,05:12,324.85,293.29,2.3,55,0.46,0.39
-5.2776,-60.17019,2023-08-13,05:12,317.9,292.31,2.3,55,0.46,0.39
-5.28054,-60.1749,2023-08-13,05:12,318.91,293.2,3.84,55,0.46,0.39
-5.28121,-60.17078,2023-08-13,05:12,318.81,292.46,3.84,55,0.46,0.39
-7.43539,-45.55433,2023-08-13,05:12,305.96,291.25,3.15,55,0.58,0.7
-7.43608,-45.54903,2023-08-13,05:12,308.83,291.12,1.19,55,0.58,0.7
-5.28414,-60.17549,2023-08-13,05:12,348.87,295.32,3.84,55,0.46,0.39
-5.28481,-60.17136,2023-08-13,05:12,330.39,292.95,3.84,55,0.46,0.39
-7.44253,-45.55011,2023-08-13,05:12,304.22,291.26,1.19,55,0.58,0.7
-7.44623,-45.57207,2023-08-13,05:12,304.22,291.7,2.36,55,0.58,0.69
-7.45266,-45.5732,2023-08-13,05:12,322.43,291.74,2.36,55,0.58,0.69
-7.45336,-45.56791,2023-08-13,05:12,309.66,291.78,2.36,55,0.58,0.69
-7.45407,-45.56253,2023-08-13,05:12,319.52,291.64,3.03,55,0.58,0.69
-7.45477,-45.55725,2023-08-13,05:12,311.36,291.54,3.03,55,0.58,0.7
-7.45545,-45.55209,2023-08-13,05:12,304.02,290.73,1.66,55,0.58,0.7
-6.43455,-52.84393,2023-08-13,05:12,309.09,293.28,2.64,55,0.55,0.43
-6.44241,-52.84507,2023-08-13,05:12,303.78,292.68,1.64,55,0.55,0.43
-6.44634,-52.84564,2023-08-13,05:12,313.09,293.89,1.64,55,0.55,0.43
-6.44708,-52.8407,2023-08-13,05:12,307.07,292.97,0.88,55,0.55,0.43
-6.44953,-52.85117,2023-08-13,05:12,305.29,292.84,2.38,55,0.55,0.43
-6.45027,-52.84621,2023-08-13,05:12,317.28,293.95,2.38,55,0.55,0.43
-6.45101,-52.84125,2023-08-13,05:12,307.84,293.08,1.76,55,0.55,0.43
-6.45495,-52.84181,2023-08-13,05:12,321.48,293.73,1.76,55,0.55,0.43
-7.2243,-47.52927,2023-08-13,05:12,304.76,293.62,1.59,55,0.42,0.61
-7.22479,-47.52574,2023-08-13,05:12,306.21,293.91,1.59,55,0.42,0.61
-7.2253,-47.52211,2023-08-13,05:12,307.05,293.44,2.08,55,0.42,0.61
-8.54051,-55.28116,2023-08-13,05:12,309.1,290.17,1.73,55,0.44,0.38
-8.53992,-55.28511,2023-08-13,05:12,330.68,292.31,1.73,55,0.44,0.38
-8.53639,-55.28456,2023-08-13,05:12,304.25,290.41,1.73,55,0.44,0.38
-8.54076,-54.85246,2023-08-13,05:12,304.46,290.97,1.03,55,0.45,0.39
-8.53779,-54.84778,2023-08-13,05:12,303.68,291.49,1.01,55,0.45,0.39
-8.53716,-54.85192,2023-08-13,05:12,308.38,292.0,1.03,55,0.45,0.39
-8.53121,-54.84256,2023-08-13,05:12,314.02,292.92,1.63,55,0.45,0.39
-8.53059,-54.84667,2023-08-13,05:12,306.51,292.11,1.63,55,0.45,0.39
-8.54831,-54.70458,2023-08-13,05:12,306.6,293.81,10.22,55,0.46,0.39
-8.54578,-54.72135,2023-08-13,05:12,308.1,292.58,5.65,55,0.46,0.39
-8.54767,-54.70879,2023-08-13,05:12,327.92,295.97,8.25,55,0.46,0.39
-8.54704,-54.71299,2023-08-13,05:12,344.25,297.02,8.25,55,0.46,0.39
-8.54641,-54.71717,2023-08-13,05:12,340.7,294.99,5.65,55,0.46,0.39
-8.54596,-54.69555,2023-08-13,05:12,324.05,292.99,3.86,55,0.46,0.39
-8.54532,-54.6998,2023-08-13,05:12,348.0,295.41,10.22,55,0.46,0.39
-8.54468,-54.70404,2023-08-13,05:12,367.0,303.23,10.22,90,0.46,0.39
-8.54405,-54.70825,2023-08-13,05:12,356.55,301.23,8.25,55,0.46,0.39
-8.54342,-54.71245,2023-08-13,05:12,367.0,301.19,8.25,90,0.46,0.39
-8.54279,-54.71664,2023-08-13,05:12,356.65,299.4,5.65,55,0.46,0.39
-8.54216,-54.72082,2023-08-13,05:12,324.69,293.72,5.65,55,0.46,0.39
-8.54296,-54.6908,2023-08-13,05:12,335.81,293.81,10.4,55,0.46,0.39
-8.54169,-54.69925,2023-08-13,05:12,351.08,309.88,40.74,55,0.46,0.39
-8.54106,-54.70347,2023-08-13,05:12,355.85,309.47,40.74,55,0.46,0.39
-8.54043,-54.70768,2023-08-13,05:12,367.0,304.35,36.15,90,0.46,0.39
-8.5398,-54.71188,2023-08-13,05:12,367.0,302.38,36.15,90,0.46,0.39
-8.53917,-54.71608,2023-08-13,05:12,367.0,302.5,24.09,90,0.46,0.39
-8.53854,-54.72029,2023-08-13,05:12,341.41,297.98,24.09,55,0.46,0.39
-8.53933,-54.69027,2023-08-13,05:12,328.21,294.01,10.4,55,0.46,0.39
-8.5387,-54.69448,2023-08-13,05:12,347.81,297.64,10.4,55,0.46,0.39
-8.53807,-54.6987,2023-08-13,05:12,353.08,310.09,40.74,55,0.46,0.39
-8.53744,-54.7029,2023-08-13,05:12,355.51,308.09,40.74,55,0.46,0.39
-8.53681,-54.70711,2023-08-13,05:12,353.87,304.32,36.15,55,0.46,0.39
-8.53617,-54.71132,2023-08-13,05:12,343.94,317.49,36.15,55,0.46,0.39
-8.53554,-54.71553,2023-08-13,05:12,352.84,314.91,24.09,55,0.46,0.39
-8.53491,-54.71974,2023-08-13,05:12,346.6,300.26,24.09,55,0.46,0.39
-8.53507,-54.69395,2023-08-13,05:12,345.28,296.1,4.96,55,0.46,0.39
-8.53444,-54.69815,2023-08-13,05:12,350.0,298.13,6.54,55,0.46,0.39
-8.53381,-54.70236,2023-08-13,05:12,347.89,298.42,6.54,55,0.46,0.39
-8.53318,-54.70657,2023-08-13,05:12,367.0,301.23,8.48,90,0.46,0.39
-11.05812,-49.54432,2023-08-13,05:12,314.74,290.59,0.79,55,0.35,0.56
-10.49697,-53.61071,2023-08-13,05:12,300.97,289.47,1.56,55,0.56,0.43
-10.7481,-50.21213,2023-08-13,05:12,303.27,288.52,1.64,55,0.62,0.54
-10.85015,-48.9832,2023-08-13,05:12,301.08,289.12,4.67,55,0.38,0.58
-10.85058,-48.97965,2023-08-13,05:12,367.0,292.32,6.35,90,0.38,0.59
-10.85441,-48.98082,2023-08-13,05:12,303.67,290.25,3.44,55,0.38,0.58
-10.84897,-48.98017,2023-08-13,05:12,367.0,293.04,3.44,90,0.38,0.58
-10.87003,-48.50644,2023-08-13,05:12,304.67,291.53,1.55,55,0.41,0.6
-10.86958,-48.51,2023-08-13,05:12,323.06,292.23,1.55,55,0.41,0.6
-11.04987,-46.98965,2023-08-13,05:12,300.08,289.26,1.26,55,0.52,0.67
-11.04929,-46.99444,2023-08-13,05:12,309.68,290.02,1.26,55,0.52,0.66
-10.86388,-48.50994,2023-08-13,05:12,308.2,291.42,1.55,55,0.41,0.6
-10.86434,-48.50629,2023-08-13,05:12,329.77,292.88,1.55,55,0.41,0.6
-11.04365,-46.98898,2023-08-13,05:12,302.97,289.96,1.77,55,0.52,0.67
-10.66031,-49.78189,2023-08-13,05:12,305.17,288.19,0.87,55,0.33,0.55
-10.65992,-49.78497,2023-08-13,05:12,316.29,288.78,0.87,55,0.33,0.55
-9.86418,-55.21055,2023-08-13,05:12,301.6,288.27,1.36,55,0.45,0.39
-9.86059,-55.20996,2023-08-13,05:12,300.17,287.83,0.61,55,0.45,0.39
-9.85998,-55.2141,2023-08-13,05:12,303.05,288.82,0.61,55,0.45,0.39
-9.81336,-55.20694,2023-08-13,05:12,300.56,287.55,1.07,55,0.45,0.39
-9.39694,-57.82484,2023-08-13,05:12,301.29,281.65,0.45,55,0.38,0.36
-8.50316,-54.65891,2023-08-13,05:12,340.64,295.89,5.33,55,0.46,0.39
-8.50254,-54.66314,2023-08-13,05:12,337.65,295.83,5.33,55,0.46,0.39
-8.50192,-54.66737,2023-08-13,05:12,346.97,297.28,6.88,55,0.46,0.39
-8.50129,-54.67159,2023-08-13,05:12,343.14,297.23,6.88,55,0.46,0.39
-8.50067,-54.67581,2023-08-13,05:12,342.69,296.68,19.02,55,0.46,0.39
-8.50005,-54.68003,2023-08-13,05:12,367.0,298.25,19.02,90,0.46,0.39
-8.49942,-54.68425,2023-08-13,05:12,367.0,299.08,37.43,90,0.46,0.39
-8.4988,-54.68847,2023-08-13,05:12,367.0,300.93,37.43,90,0.46,0.39
-8.49818,-54.69268,2023-08-13,05:12,367.0,304.5,23.24,90,0.46,0.39
-8.49756,-54.69688,2023-08-13,05:12,367.0,304.7,23.24,90,0.46,0.39
-8.49332,-54.70051,2023-08-13,05:12,308.75,293.2,3.87,55,0.46,0.39
-8.45717,-54.94484,2023-08-13,05:12,303.9,291.92,1.13,55,0.45,0.39
-8.50203,-54.64143,2023-08-13,05:12,331.34,294.53,4.97,55,0.46,0.39
-8.5014,-54.6457,2023-08-13,05:12,340.19,296.35,4.97,55,0.46,0.39
-8.50078,-54.64991,2023-08-13,05:12,338.97,296.74,5.51,55,0.46,0.39
-8.50016,-54.65411,2023-08-13,05:12,329.2,296.0,5.51,55,0.46,0.39
-8.49953,-54.65835,2023-08-13,05:12,332.06,295.64,5.33,55,0.46,0.39
-8.49891,-54.66259,2023-08-13,05:12,342.49,297.35,5.33,55,0.46,0.39
-8.49829,-54.66681,2023-08-13,05:12,347.85,298.32,6.88,55,0.46,0.39
-8.49766,-54.67102,2023-08-13,05:12,340.33,297.5,6.88,55,0.46,0.39
-8.49704,-54.67525,2023-08-13,05:12,367.0,299.79,19.02,90,0.46,0.39
-8.49642,-54.67947,2023-08-13,05:12,354.39,305.26,19.02,55,0.46,0.39
-8.4958,-54.6837,2023-08-13,05:12,350.85,309.24,37.43,55,0.46,0.39
-8.49517,-54.68791,2023-08-13,05:12,346.8,313.79,37.43,55,0.46,0.39
-8.49455,-54.69212,2023-08-13,05:12,367.0,304.48,23.24,90,0.46,0.39
-8.49393,-54.69632,2023-08-13,05:12,355.45,299.96,23.24,55,0.46,0.39
-8.49839,-54.64086,2023-08-13,05:12,326.28,293.2,3.77,55,0.46,0.39
-8.49776,-54.64514,2023-08-13,05:12,336.56,295.64,3.77,55,0.46,0.39
-8.49714,-54.64935,2023-08-13,05:12,335.48,295.99,3.47,55,0.46,0.39
-8.49653,-54.65355,2023-08-13,05:12,324.56,295.11,3.47,55,0.46,0.39
-8.4959,-54.65779,2023-08-13,05:12,334.19,296.48,3.98,55,0.46,0.39
-8.49528,-54.66203,2023-08-13,05:12,336.58,296.61,3.98,55,0.46,0.39
-8.49466,-54.66625,2023-08-13,05:12,330.23,295.41,2.91,55,0.46,0.39
-8.49403,-54.67047,2023-08-13,05:12,330.77,294.42,2.91,55,0.46,0.39
-8.49341,-54.6747,2023-08-13,05:12,335.35,294.24,6.85,55,0.46,0.39
-8.49279,-54.67893,2023-08-13,05:12,367.0,299.65,6.85,90,0.46,0.39
-8.49217,-54.68316,2023-08-13,05:12,349.65,296.67,15.06,55,0.46,0.39
-8.49155,-54.68737,2023-08-13,05:12,350.64,297.04,15.06,55,0.46,0.39
-8.49093,-54.69157,2023-08-13,05:12,333.91,293.9,7.11,55,0.46,0.39
-8.49476,-54.6403,2023-08-13,05:12,313.77,292.01,3.77,55,0.46,0.39
-11.88847,-50.7036,2023-08-13,05:14,314.58,290.3,1.89,55,0.59,0.53
-10.92054,-56.08694,2023-08-13,05:14,310.24,269.31,1.08,55,0.42,0.38
-10.91995,-56.09086,2023-08-13,05:14,300.09,270.09,1.08,55,0.42,0.38
-11.96423,-48.03153,2023-08-13,05:14,304.34,291.7,2.29,55,0.45,0.63
-11.95888,-48.02634,2023-08-13,05:14,305.2,290.63,1.34,55,0.45,0.63
-11.95299,-48.02572,2023-08-13,05:14,305.71,291.97,1.63,55,0.45,0.63
-11.95247,-48.03016,2023-08-13,05:14,307.55,292.55,2.08,55,0.45,0.63
-11.94718,-48.02443,2023-08-13,05:14,305.09,292.57,1.63,55,0.45,0.63
-11.94612,-48.03341,2023-08-13,05:14,302.84,292.72,2.08,55,0.45,0.63
-11.94664,-48.02898,2023-08-13,05:14,329.96,293.67,2.08,55,0.45,0.63
-11.9403,-48.03225,2023-08-13,05:14,305.38,292.86,1.45,55,0.45,0.63
-14.69818,-56.30381,2023-08-13,05:14,319.1,270.76,2.37,55,0.45,0.39
-15.6305,-48.25777,2023-08-13,05:14,314.66,288.39,10.23,55,0.48,0.65
-15.62529,-48.24902,2023-08-13,05:14,309.73,286.77,8.87,55,0.49,0.65
-15.6248,-48.2537,2023-08-13,05:14,367.0,291.75,8.87,90,0.48,0.65
-15.62434,-48.25812,2023-08-13,05:14,367.0,293.79,10.23,90,0.48,0.65
-15.62387,-48.26259,2023-08-13,05:14,322.08,289.59,10.23,55,0.48,0.65
-14.43935,-55.88487,2023-08-13,05:14,304.86,271.29,1.21,55,0.47,0.39
-15.07682,-48.94488,2023-08-13,05:14,311.36,293.93,2.13,55,0.43,0.62
-14.2699,-54.71129,2023-08-13,05:14,302.82,273.72,1.12,55,0.53,0.42
-14.26995,-54.7098,2023-08-13,05:14,302.34,273.49,1.24,55,0.53,0.42
-14.24,-54.86621,2023-08-13,05:14,303.97,256.47,1.59,55,0.52,0.42
-13.50733,-56.69699,2023-08-13,05:14,296.64,271.95,0.81,55,0.42,0.38
-13.50385,-56.69646,2023-08-13,05:14,311.14,269.38,1.15,55,0.42,0.38
-13.50094,-56.69199,2023-08-13,05:14,300.53,273.61,1.15,55,0.42,0.38
-13.47279,-56.56659,2023-08-13,05:14,317.5,281.59,2.34,55,0.43,0.38
-13.47221,-56.57058,2023-08-13,05:14,311.48,281.22,2.34,55,0.43,0.38
-13.46871,-56.57004,2023-08-13,05:14,317.06,280.97,2.34,55,0.43,0.38
-13.46929,-56.56604,2023-08-13,05:14,337.65,283.78,2.34,55,0.43,0.38
-13.47154,-56.57084,2023-08-13,05:14,307.56,280.39,2.6,55,0.43,0.38
-13.47214,-56.56685,2023-08-13,05:14,323.81,282.15,2.6,55,0.43,0.38
-13.46804,-56.57029,2023-08-13,05:14,311.67,280.56,2.6,55,0.43,0.38
-13.46864,-56.5663,2023-08-13,05:14,341.11,283.7,2.6,55,0.43,0.38
-13.46454,-56.56974,2023-08-13,05:14,305.95,278.37,2.26,55,0.43,0.38
-13.46514,-56.56575,2023-08-13,05:14,343.51,282.21,2.26,55,0.43,0.38
-13.46164,-56.5652,2023-08-13,05:14,315.58,278.09,2.26,55,0.43,0.38
-13.46104,-56.56918,2023-08-13,05:14,299.56,277.1,2.26,55,0.43,0.38
-14.62321,-47.20294,2023-08-13,05:14,307.62,286.9,2.76,55,0.55,0.68
-14.61739,-47.19693,2023-08-13,05:14,305.9,286.71,2.76,55,0.55,0.68
-14.61683,-47.20214,2023-08-13,05:14,337.41,284.08,2.76,55,0.55,0.68
-13.00893,-57.16722,2023-08-13,05:14,297.05,272.23,1.03,55,0.41,0.37
-13.41037,-54.35996,2023-08-13,05:14,300.92,289.98,0.81,55,0.55,0.42
-13.40966,-54.36507,2023-08-13,05:14,302.65,291.49,2.26,55,0.55,0.42
